Logische Periode ; Endzeitstempel ; Wert ; Status ; Tarif 
07.01.2017;10:15:00;7,5;W;T0 
07.01.2017;10:30:00;5;W;T0 
07.01.2017;10:45:00;20;W;T0 
07.01.2017;11:00:00;30;W;T0 
07.01.2017;11:15:00;37,5;W;T0 
07.01.2017;11:30:00;120;W;T0 
07.01.2017;11:45:00;145;W;T0 
07.01.2017;12:00:00;135;W;T0 
07.01.2017;12:15:00;172,5;W;T0 
07.01.2017;12:30:00;187,5;W;T0 
07.01.2017;12:45:00;245;W;T0 
07.01.2017;13:00:00;290;W;T0 
07.01.2017;13:15:00;272,5;W;T0 
07.01.2017;13:30:00;215;W;T0 
07.01.2017;13:45:00;162,5;W;T0 
07.01.2017;14:00:00;130;W;T0 
07.01.2017;14:15:00;122,5;W;T0 
07.01.2017;14:30:00;125;W;T0 
07.01.2017;14:45:00;127,5;W;T0 
07.01.2017;15:00:00;112,5;W;T0 
07.01.2017;15:15:00;162,5;W;T0 
07.01.2017;15:30:00;190;W;T0 
07.01.2017;15:45:00;192,5;W;T0 
07.01.2017;16:00:00;150;W;T0 
07.01.2017;16:15:00;117,5;W;T0 
07.01.2017;16:30:00;165;W;T0 
07.01.2017;16:45:00;172,5;W;T0 
07.01.2017;17:00:00;100;W;T0 
07.01.2017;17:15:00;90;W;T0 
07.01.2017;17:30:00;117,5;W;T0 
07.01.2017;17:45:00;160;W;T0 
07.01.2017;18:00:00;172,5;W;T0 
07.01.2017;18:15:00;212,5;W;T0 
07.01.2017;18:30:00;330;W;T0 
07.01.2017;18:45:00;230;W;T0 
07.01.2017;19:00:00;190;W;T0 
07.01.2017;19:15:00;237,5;W;T0 
07.01.2017;19:30:00;315;W;T0 
07.01.2017;19:45:00;300;W;T0 
07.01.2017;20:00:00;275;W;T0 
07.01.2017;20:15:00;235;W;T0 
07.01.2017;20:30:00;252,5;W;T0 
07.01.2017;20:45:00;312,5;W;T0 
07.01.2017;21:00:00;232,5;W;T0 
07.01.2017;21:15:00;160;W;T0 
07.01.2017;21:30:00;182,5;W;T0 
07.01.2017;21:45:00;135;W;T0 
07.01.2017;22:00:00;157,5;W;T0 
07.01.2017;22:15:00;177,5;W;T0 
07.01.2017;22:30:00;172,5;W;T0 
07.01.2017;22:45:00;217,5;W;T0 
07.01.2017;23:00:00;222,5;W;T0 
07.01.2017;23:15:00;205;W;T0 
07.01.2017;23:30:00;157,5;W;T0 
07.01.2017;23:45:00;167,5;W;T0 
08.01.2017;00:00:00;205;W;T0 
08.01.2017;00:15:00;152,5;W;T0 
08.01.2017;00:30:00;120;W;T0 
08.01.2017;00:45:00;97,5;W;T0 
08.01.2017;01:00:00;105;W;T0 
08.01.2017;01:15:00;85;W;T0 
08.01.2017;01:30:00;60;W;T0 
08.01.2017;01:45:00;60;W;T0 
08.01.2017;02:00:00;42,5;W;T0 
08.01.2017;02:15:00;35;W;T0 
08.01.2017;02:30:00;10;W;T0 
08.01.2017;02:45:00;42,5;W;T0 
08.01.2017;03:00:00;17,5;W;T0 
08.01.2017;03:15:00;10;W;T0 
08.01.2017;03:30:00;25;W;T0 
08.01.2017;03:45:00;30;W;T0 
08.01.2017;04:00:00;25;W;T0 
08.01.2017;04:15:00;5;W;T0 
08.01.2017;04:30:00;0;W;T0 
08.01.2017;04:45:00;0;W;T0 
08.01.2017;05:00:00;0;W;T0 
08.01.2017;05:15:00;0;W;T0 
08.01.2017;05:30:00;0;W;T0 
08.01.2017;05:45:00;5;W;T0 
08.01.2017;06:00:00;15;W;T0 
08.01.2017;06:15:00;0;W;T0 
08.01.2017;06:30:00;0;W;T0 
08.01.2017;06:45:00;2,5;W;T0 
08.01.2017;07:00:00;12,5;W;T0 
08.01.2017;07:15:00;0;W;T0 
08.01.2017;07:30:00;0;W;T0 
08.01.2017;07:45:00;0;W;T0 
08.01.2017;08:00:00;0;W;T0 
08.01.2017;08:15:00;0;W;T0 
08.01.2017;08:30:00;0;W;T0 
08.01.2017;08:45:00;0;W;T0 
08.01.2017;09:00:00;0;W;T0 
08.01.2017;09:15:00;0;W;T0 
08.01.2017;09:30:00;0;W;T0 
08.01.2017;09:45:00;0;W;T0 
08.01.2017;10:00:00;0;W;T0 
08.01.2017;10:15:00;0;W;T0 
08.01.2017;10:30:00;0;W;T0 
08.01.2017;10:45:00;5;W;T0 
08.01.2017;11:00:00;2,5;W;T0 
08.01.2017;11:15:00;25;W;T0 
08.01.2017;11:30:00;2,5;W;T0 
08.01.2017;11:45:00;0;W;T0 
08.01.2017;12:00:00;0;W;T0 
08.01.2017;12:15:00;0;W;T0 
08.01.2017;12:30:00;0;W;T0 
08.01.2017;12:45:00;0;W;T0 
08.01.2017;13:00:00;0;W;T0 
08.01.2017;13:15:00;0;W;T0 
08.01.2017;13:30:00;0;W;T0 
08.01.2017;13:45:00;0;W;T0 
08.01.2017;14:00:00;0;W;T0 
08.01.2017;14:15:00;0;W;T0 
08.01.2017;14:30:00;0;W;T0 
08.01.2017;14:45:00;0;W;T0 
08.01.2017;15:00:00;0;W;T0 
08.01.2017;15:15:00;0;W;T0 
08.01.2017;15:30:00;0;W;T0 
08.01.2017;15:45:00;0;W;T0 
08.01.2017;16:00:00;0;W;T0 
08.01.2017;16:15:00;0;W;T0 
08.01.2017;16:30:00;0;W;T0 
08.01.2017;16:45:00;0;W;T0 
08.01.2017;17:00:00;0;W;T0 
08.01.2017;17:15:00;0;W;T0 
08.01.2017;17:30:00;0;W;T0 
08.01.2017;17:45:00;0;W;T0 
08.01.2017;18:00:00;0;W;T0 
08.01.2017;18:15:00;0;W;T0 
08.01.2017;18:30:00;0;W;T0 
08.01.2017;18:45:00;7,5;W;T0 
08.01.2017;19:00:00;40;W;T0 
08.01.2017;19:15:00;15;W;T0 
08.01.2017;19:30:00;0;W;T0 
08.01.2017;19:45:00;12,5;W;T0 
08.01.2017;20:00:00;17,5;W;T0 
08.01.2017;20:15:00;2,5;W;T0 
08.01.2017;20:30:00;0;W;T0 
08.01.2017;20:45:00;0;W;T0 
08.01.2017;21:00:00;0;W;T0 
08.01.2017;21:15:00;0;W;T0 
08.01.2017;21:30:00;0;W;T0 
08.01.2017;21:45:00;0;W;T0 
08.01.2017;22:00:00;0;W;T0 
08.01.2017;22:15:00;0;W;T0 
08.01.2017;22:30:00;0;W;T0 
08.01.2017;22:45:00;0;W;T0 
08.01.2017;23:00:00;0;W;T0 
08.01.2017;23:15:00;0;W;T0 
08.01.2017;23:30:00;0;W;T0 
08.01.2017;23:45:00;0;W;T0 
09.01.2017;00:00:00;0;W;T0 
09.01.2017;00:15:00;0;W;T0 
09.01.2017;00:30:00;0;W;T0 
09.01.2017;00:45:00;17,5;W;T0 
09.01.2017;01:00:00;50;W;T0 
09.01.2017;01:15:00;37,5;W;T0 
09.01.2017;01:30:00;0;W;T0 
09.01.2017;01:45:00;0;W;T0 
09.01.2017;02:00:00;0;W;T0 
09.01.2017;02:15:00;0;W;T0 
09.01.2017;02:30:00;0;W;T0 
09.01.2017;02:45:00;0;W;T0 
09.01.2017;03:00:00;0;W;T0 
09.01.2017;03:15:00;0;W;T0 
09.01.2017;03:30:00;0;W;T0 
09.01.2017;03:45:00;0;W;T0 
09.01.2017;04:00:00;80;W;T0 
09.01.2017;04:15:00;112,5;W;T0 
09.01.2017;04:30:00;152,5;W;T0 
09.01.2017;04:45:00;77,5;W;T0 
09.01.2017;05:00:00;130;W;T0 
09.01.2017;05:15:00;122,5;W;T0 
09.01.2017;05:30:00;62,5;W;T0 
09.01.2017;05:45:00;10;W;T0 
09.01.2017;06:00:00;10;W;T0 
09.01.2017;06:15:00;0;W;T0 
09.01.2017;06:30:00;0;W;T0 
09.01.2017;06:45:00;0;W;T0 
09.01.2017;07:00:00;0;W;T0 
09.01.2017;07:15:00;0;W;T0 
09.01.2017;07:30:00;0;W;T0 
09.01.2017;07:45:00;0;W;T0 
09.01.2017;08:00:00;0;W;T0 
09.01.2017;08:15:00;0;W;T0 
09.01.2017;08:30:00;0;W;T0 
09.01.2017;08:45:00;0;W;T0 
09.01.2017;09:00:00;0;W;T0 
09.01.2017;09:15:00;0;W;T0 
09.01.2017;09:30:00;0;W;T0 
09.01.2017;09:45:00;0;W;T0 
09.01.2017;10:00:00;0;W;T0 
09.01.2017;10:15:00;0;W;T0 
09.01.2017;10:30:00;0;W;T0 
09.01.2017;10:45:00;0;W;T0 
09.01.2017;11:00:00;0;W;T0 
09.01.2017;11:15:00;0;W;T0 
09.01.2017;11:30:00;0;W;T0 
09.01.2017;11:45:00;0;W;T0 
09.01.2017;12:00:00;0;W;T0 
09.01.2017;12:15:00;0;W;T0 
09.01.2017;12:30:00;0;W;T0 
09.01.2017;12:45:00;0;W;T0 
09.01.2017;13:00:00;0;W;T0 
09.01.2017;13:15:00;0;W;T0 
09.01.2017;13:30:00;0;W;T0 
09.01.2017;13:45:00;0;W;T0 
09.01.2017;14:00:00;0;W;T0 
09.01.2017;14:15:00;0;W;T0 
09.01.2017;14:30:00;0;W;T0 
09.01.2017;14:45:00;0;W;T0 
09.01.2017;15:00:00;0;W;T0 
09.01.2017;15:15:00;0;W;T0 
09.01.2017;15:30:00;0;W;T0 
09.01.2017;15:45:00;0;W;T0 
09.01.2017;16:00:00;0;W;T0 
09.01.2017;16:15:00;0;W;T0 
09.01.2017;16:30:00;0;W;T0 
09.01.2017;16:45:00;0;W;T0 
09.01.2017;17:00:00;0;W;T0 
09.01.2017;17:15:00;0;W;T0 
09.01.2017;17:30:00;0;W;T0 
09.01.2017;17:45:00;0;W;T0 
09.01.2017;18:00:00;0;W;T0 
09.01.2017;18:15:00;0;W;T0 
09.01.2017;18:30:00;0;W;T0 
09.01.2017;18:45:00;0;W;T0 
09.01.2017;19:00:00;0;W;T0 
09.01.2017;19:15:00;0;W;T0 
09.01.2017;19:30:00;5;W;T0 
09.01.2017;19:45:00;5;W;T0 
09.01.2017;20:00:00;0;W;T0 
09.01.2017;20:15:00;15;W;T0 
09.01.2017;20:30:00;7,5;W;T0 
09.01.2017;20:45:00;2,5;W;T0 
09.01.2017;21:00:00;27,5;W;T0 
09.01.2017;21:15:00;10;W;T0 
09.01.2017;21:30:00;2,5;W;T0 
09.01.2017;21:45:00;5;W;T0 
09.01.2017;22:00:00;12,5;W;T0 
09.01.2017;22:15:00;72,5;W;T0 
09.01.2017;22:30:00;35;W;T0 
09.01.2017;22:45:00;57,5;W;T0 
09.01.2017;23:00:00;72,5;W;T0 
09.01.2017;23:15:00;97,5;W;T0 
09.01.2017;23:30:00;262,5;W;T0 
09.01.2017;23:45:00;462,5;W;T0 
10.01.2017;00:00:00;495;W;T0 
10.01.2017;00:15:00;505;W;T0 
10.01.2017;00:30:00;395;W;T0 
10.01.2017;00:45:00;167,5;W;T0 
10.01.2017;01:00:00;80;W;T0 
10.01.2017;01:15:00;37,5;W;T0 
10.01.2017;01:30:00;17,5;W;T0 
10.01.2017;01:45:00;35;W;T0 
10.01.2017;02:00:00;127,5;W;T0 
10.01.2017;02:15:00;157,5;W;T0 
10.01.2017;02:30:00;22,5;W;T0 
10.01.2017;02:45:00;20;W;T0 
10.01.2017;03:00:00;5;W;T0 
10.01.2017;03:15:00;10;W;T0 
10.01.2017;03:30:00;17,5;W;T0 
10.01.2017;03:45:00;47,5;W;T0 
10.01.2017;04:00:00;120;W;T0 
10.01.2017;04:15:00;62,5;W;T0 
10.01.2017;04:30:00;25;W;T0 
10.01.2017;04:45:00;132,5;W;T0 
10.01.2017;05:00:00;135;W;T0 
10.01.2017;05:15:00;170;W;T0 
10.01.2017;05:30:00;227,5;W;T0 
10.01.2017;05:45:00;265;W;T0 
10.01.2017;06:00:00;247,5;W;T0 
10.01.2017;06:15:00;225;W;T0 
10.01.2017;06:30:00;205;W;T0 
10.01.2017;06:45:00;150;W;T0 
10.01.2017;07:00:00;112,5;W;T0 
10.01.2017;07:15:00;110;W;T0 
10.01.2017;07:30:00;222,5;W;T0 
10.01.2017;07:45:00;347,5;W;T0 
10.01.2017;08:00:00;380;W;T0 
10.01.2017;08:15:00;372,5;W;T0 
10.01.2017;08:30:00;550;W;T0 
10.01.2017;08:45:00;595;W;T0 
10.01.2017;09:00:00;525;W;T0 
10.01.2017;09:15:00;512,5;W;T0 
10.01.2017;09:30:00;600;W;T0 
10.01.2017;09:45:00;652,5;W;T0 
10.01.2017;10:00:00;627,5;W;T0 
10.01.2017;10:15:00;560;W;T0 
10.01.2017;10:30:00;425;W;T0 
10.01.2017;10:45:00;575;W;T0 
10.01.2017;11:00:00;700;W;T0 
10.01.2017;11:15:00;760;W;T0 
10.01.2017;11:30:00;945;W;T0 
10.01.2017;11:45:00;942,5;W;T0 
10.01.2017;12:00:00;947,5;W;T0 
10.01.2017;12:15:00;1.137,50;W;T0 
10.01.2017;12:30:00;1.142,50;W;T0 
10.01.2017;12:45:00;1.122,50;W;T0 
10.01.2017;13:00:00;1.027,50;W;T0 
10.01.2017;13:15:00;967,5;W;T0 
10.01.2017;13:30:00;935;W;T0 
10.01.2017;13:45:00;730;W;T0 
10.01.2017;14:00:00;727,5;W;T0 
10.01.2017;14:15:00;772,5;W;T0 
10.01.2017;14:30:00;945;W;T0 
10.01.2017;14:45:00;1.127,50;W;T0 
10.01.2017;15:00:00;1.355,00;W;T0 
10.01.2017;15:15:00;1.157,50;W;T0 
10.01.2017;15:30:00;935;W;T0 
10.01.2017;15:45:00;612,5;W;T0 
10.01.2017;16:00:00;522,5;W;T0 
10.01.2017;16:15:00;615;W;T0 
10.01.2017;16:30:00;750;W;T0 
10.01.2017;16:45:00;390;W;T0 
10.01.2017;17:00:00;405;W;T0 
10.01.2017;17:15:00;540;W;T0 
10.01.2017;17:30:00;1.107,50;W;T0 
10.01.2017;17:45:00;1.337,50;W;T0 
10.01.2017;18:00:00;1.297,50;W;T0 
10.01.2017;18:15:00;1.407,50;W;T0 
10.01.2017;18:30:00;1.187,50;W;T0 
10.01.2017;18:45:00;1.235,00;W;T0 
10.01.2017;19:00:00;1.267,50;W;T0 
10.01.2017;19:15:00;1.425,00;W;T0 
10.01.2017;19:30:00;1.485,00;W;T0 
10.01.2017;19:45:00;1.487,50;W;T0 
10.01.2017;20:00:00;1.407,50;W;T0 
10.01.2017;20:15:00;1.237,50;W;T0 
10.01.2017;20:30:00;1.135,00;W;T0 
10.01.2017;20:45:00;740;W;T0 
10.01.2017;21:00:00;730;W;T0 
10.01.2017;21:15:00;735;W;T0 
10.01.2017;21:30:00;560;W;T0 
10.01.2017;21:45:00;327,5;W;T0 
10.01.2017;22:00:00;277,5;W;T0 
10.01.2017;22:15:00;380;W;T0 
10.01.2017;22:30:00;737,5;W;T0 
10.01.2017;22:45:00;817,5;W;T0 
10.01.2017;23:00:00;1.032,50;W;T0 
10.01.2017;23:15:00;1.270,00;W;T0 
10.01.2017;23:30:00;1.175,00;W;T0 
10.01.2017;23:45:00;1.125,00;W;T0 
11.01.2017;00:00:00;922,5;W;T0 
11.01.2017;00:15:00;830;W;T0 
11.01.2017;00:30:00;855;W;T0 
11.01.2017;00:45:00;625;W;T0 
11.01.2017;01:00:00;670;W;T0 
11.01.2017;01:15:00;725;W;T0 
11.01.2017;01:30:00;495;W;T0 
11.01.2017;01:45:00;607,5;W;T0 
11.01.2017;02:00:00;517,5;W;T0 
11.01.2017;02:15:00;592,5;W;T0 
11.01.2017;02:30:00;672,5;W;T0 
11.01.2017;02:45:00;627,5;W;T0 
11.01.2017;03:00:00;1.167,50;W;T0 
11.01.2017;03:15:00;1.427,50;W;T0 
11.01.2017;03:30:00;1.482,50;W;T0 
11.01.2017;03:45:00;1.480,00;W;T0 
11.01.2017;04:00:00;1.460,00;W;T0 
11.01.2017;04:15:00;1.410,00;W;T0 
11.01.2017;04:30:00;1.065,00;W;T0 
11.01.2017;04:45:00;880;W;T0 
11.01.2017;05:00:00;900;W;T0 
11.01.2017;05:15:00;1.192,50;W;T0 
11.01.2017;05:30:00;1.182,50;W;T0 
11.01.2017;05:45:00;950;W;T0 
11.01.2017;06:00:00;1.462,50;W;T0 
11.01.2017;06:15:00;1.477,50;W;T0 
11.01.2017;06:30:00;1.437,50;W;T0 
11.01.2017;06:45:00;1.227,50;W;T0 
11.01.2017;07:00:00;900;W;T0 
11.01.2017;07:15:00;1.290,00;W;T0 
11.01.2017;07:30:00;1.300,00;W;T0 
11.01.2017;07:45:00;1.477,50;W;T0 
11.01.2017;08:00:00;1.492,50;W;T0 
11.01.2017;08:15:00;1.490,00;W;T0 
11.01.2017;08:30:00;1.492,50;W;T0 
11.01.2017;08:45:00;1.492,50;W;T0 
11.01.2017;09:00:00;1.487,50;W;T0 
11.01.2017;09:15:00;1.480,00;W;T0 
11.01.2017;09:30:00;1.472,50;W;T0 
11.01.2017;09:45:00;1.487,50;W;T0 
11.01.2017;10:00:00;1.492,50;W;T0 
11.01.2017;10:15:00;1.490,00;W;T0 
11.01.2017;10:30:00;1.492,50;W;T0 
11.01.2017;10:45:00;1.492,50;W;T0 
11.01.2017;11:00:00;1.477,50;W;T0 
11.01.2017;11:15:00;1.452,50;W;T0 
11.01.2017;11:30:00;1.457,50;W;T0 
11.01.2017;11:45:00;1.465,00;W;T0 
11.01.2017;12:00:00;1.132,50;W;T0 
11.01.2017;12:15:00;1.162,50;W;T0 
11.01.2017;12:30:00;1.325,00;W;T0 
11.01.2017;12:45:00;1.265,00;W;T0 
11.01.2017;13:00:00;1.162,50;W;T0 
11.01.2017;13:15:00;1.107,50;W;T0 
11.01.2017;13:30:00;982,5;W;T0 
11.01.2017;13:45:00;1.270,00;W;T0 
11.01.2017;14:00:00;1.402,50;W;T0 
11.01.2017;14:15:00;1.320,00;W;T0 
11.01.2017;14:30:00;1.212,50;W;T0 
11.01.2017;14:45:00;1.165,00;W;T0 
11.01.2017;15:00:00;1.117,50;W;T0 
11.01.2017;15:15:00;1.410,00;W;T0 
11.01.2017;15:30:00;1.415,00;W;T0 
11.01.2017;15:45:00;932,5;W;T0 
11.01.2017;16:00:00;1.270,00;W;T0 
11.01.2017;16:15:00;1.217,50;W;T0 
11.01.2017;16:30:00;1.102,50;W;T0 
11.01.2017;16:45:00;1.170,00;W;T0 
11.01.2017;17:00:00;1.022,50;W;T0 
11.01.2017;17:15:00;1.327,50;W;T0 
11.01.2017;17:30:00;1.372,50;W;T0 
11.01.2017;17:45:00;1.432,50;W;T0 
11.01.2017;18:00:00;1.425,00;W;T0 
11.01.2017;18:15:00;1.435,00;W;T0 
11.01.2017;18:30:00;1.445,00;W;T0 
11.01.2017;18:45:00;1.462,50;W;T0 
11.01.2017;19:00:00;1.440,00;W;T0 
11.01.2017;19:15:00;1.380,00;W;T0 
11.01.2017;19:30:00;1.352,50;W;T0 
11.01.2017;19:45:00;1.287,50;W;T0 
11.01.2017;20:00:00;1.287,50;W;T0 
11.01.2017;20:15:00;880;W;T0 
11.01.2017;20:30:00;697,5;W;T0 
11.01.2017;20:45:00;617,5;W;T0 
11.01.2017;21:00:00;955;W;T0 
11.01.2017;21:15:00;1.105,00;W;T0 
11.01.2017;21:30:00;950;W;T0 
11.01.2017;21:45:00;782,5;W;T0 
11.01.2017;22:00:00;630;W;T0 
11.01.2017;22:15:00;437,5;W;T0 
11.01.2017;22:30:00;340;W;T0 
11.01.2017;22:45:00;250;W;T0 
11.01.2017;23:00:00;217,5;W;T0 
11.01.2017;23:15:00;212,5;W;T0 
11.01.2017;23:30:00;272,5;W;T0 
11.01.2017;23:45:00;317,5;W;T0 
12.01.2017;00:00:00;245;W;T0 
12.01.2017;00:15:00;400;W;T0 
12.01.2017;00:30:00;650;W;T0 
12.01.2017;00:45:00;892,5;W;T0 
12.01.2017;01:00:00;905;W;T0 
12.01.2017;01:15:00;920;W;T0 
12.01.2017;01:30:00;1.210,00;W;T0 
12.01.2017;01:45:00;1.105,00;W;T0 
12.01.2017;02:00:00;1.162,50;W;T0 
12.01.2017;02:15:00;1.175,00;W;T0 
12.01.2017;02:30:00;1.145,00;W;T0 
12.01.2017;02:45:00;1.180,00;W;T0 
12.01.2017;03:00:00;1.102,50;W;T0 
12.01.2017;03:15:00;1.027,50;W;T0 
12.01.2017;03:30:00;1.097,50;W;T0 
12.01.2017;03:45:00;902,5;W;T0 
12.01.2017;04:00:00;1.122,50;W;T0 
12.01.2017;04:15:00;1.272,50;W;T0 
12.01.2017;04:30:00;1.327,50;W;T0 
12.01.2017;04:45:00;1.340,00;W;T0 
12.01.2017;05:00:00;1.305,00;W;T0 
12.01.2017;05:15:00;1.345,00;W;T0 
12.01.2017;05:30:00;1.182,50;W;T0 
12.01.2017;05:45:00;1.310,00;W;T0 
12.01.2017;06:00:00;1.300,00;W;T0 
12.01.2017;06:15:00;1.345,00;W;T0 
12.01.2017;06:30:00;1.142,50;W;T0 
12.01.2017;06:45:00;1.157,50;W;T0 
12.01.2017;07:00:00;1.175,00;W;T0 
12.01.2017;07:15:00;1.222,50;W;T0 
12.01.2017;07:30:00;955;W;T0 
12.01.2017;07:45:00;937,5;W;T0 
12.01.2017;08:00:00;1.122,50;W;T0 
12.01.2017;08:15:00;970;W;T0 
12.01.2017;08:30:00;747,5;W;T0 
12.01.2017;08:45:00;817,5;W;T0 
12.01.2017;09:00:00;1.067,50;W;T0 
12.01.2017;09:15:00;1.352,50;W;T0 
12.01.2017;09:30:00;1.320,00;W;T0 
12.01.2017;09:45:00;1.157,50;W;T0 
12.01.2017;10:00:00;1.047,50;W;T0 
12.01.2017;10:15:00;967,5;W;T0 
12.01.2017;10:30:00;925;W;T0 
12.01.2017;10:45:00;635;W;T0 
12.01.2017;11:00:00;635;W;T0 
12.01.2017;11:15:00;767,5;W;T0 
12.01.2017;11:30:00;850;W;T0 
12.01.2017;11:45:00;907,5;W;T0 
12.01.2017;12:00:00;887,5;W;T0 
12.01.2017;12:15:00;1.177,50;W;T0 
12.01.2017;12:30:00;987,5;W;T0 
12.01.2017;12:45:00;912,5;W;T0 
12.01.2017;13:00:00;887,5;W;T0 
12.01.2017;13:15:00;815;W;T0 
12.01.2017;13:30:00;787,5;W;T0 
12.01.2017;13:45:00;985;W;T0 
12.01.2017;14:00:00;672,5;W;T0 
12.01.2017;14:15:00;737,5;W;T0 
12.01.2017;14:30:00;965;W;T0 
12.01.2017;14:45:00;752,5;W;T0 
12.01.2017;15:00:00;612,5;W;T0 
12.01.2017;15:15:00;442,5;W;T0 
12.01.2017;15:30:00;425;W;T0 
12.01.2017;15:45:00;515;W;T0 
12.01.2017;16:00:00;490;W;T0 
12.01.2017;16:15:00;332,5;W;T0 
12.01.2017;16:30:00;327,5;W;T0 
12.01.2017;16:45:00;385;W;T0 
12.01.2017;17:00:00;302,5;W;T0 
12.01.2017;17:15:00;257,5;W;T0 
12.01.2017;17:30:00;345;W;T0 
12.01.2017;17:45:00;417,5;W;T0 
12.01.2017;18:00:00;442,5;W;T0 
12.01.2017;18:15:00;512,5;W;T0 
12.01.2017;18:30:00;315;W;T0 
12.01.2017;18:45:00;290;W;T0 
12.01.2017;19:00:00;297,5;W;T0 
12.01.2017;19:15:00;310;W;T0 
12.01.2017;19:30:00;175;W;T0 
12.01.2017;19:45:00;162,5;W;T0 
12.01.2017;20:00:00;102,5;W;T0 
12.01.2017;20:15:00;97,5;W;T0 
12.01.2017;20:30:00;110;W;T0 
12.01.2017;20:45:00;97,5;W;T0 
12.01.2017;21:00:00;125;W;T0 
12.01.2017;21:15:00;137,5;W;T0 
12.01.2017;21:30:00;175;W;T0 
12.01.2017;21:45:00;182,5;W;T0 
12.01.2017;22:00:00;172,5;W;T0 
12.01.2017;22:15:00;170;W;T0 
12.01.2017;22:30:00;205;W;T0 
12.01.2017;22:45:00;612,5;W;T0 
12.01.2017;23:00:00;555;W;T0 
12.01.2017;23:15:00;427,5;W;T0 
12.01.2017;23:30:00;387,5;W;T0 
12.01.2017;23:45:00;547,5;W;T0 
13.01.2017;00:00:00;615;W;T0 
13.01.2017;00:15:00;627,5;W;T0 
13.01.2017;00:30:00;487,5;W;T0 
13.01.2017;00:45:00;450;W;T0 
13.01.2017;01:00:00;382,5;W;T0 
13.01.2017;01:15:00;410;W;T0 
13.01.2017;01:30:00;357,5;W;T0 
13.01.2017;01:45:00;352,5;W;T0 
13.01.2017;02:00:00;612,5;W;T0 
13.01.2017;02:15:00;432,5;W;T0 
13.01.2017;02:30:00;330;W;T0 
13.01.2017;02:45:00;270;W;T0 
13.01.2017;03:00:00;465;W;T0 
13.01.2017;03:15:00;822,5;W;T0 
13.01.2017;03:30:00;1.235,00;W;T0 
13.01.2017;03:45:00;1.247,50;W;T0 
13.01.2017;04:00:00;1.147,50;W;T0 
13.01.2017;04:15:00;885;W;T0 
13.01.2017;04:30:00;765;W;T0 
13.01.2017;04:45:00;745;W;T0 
13.01.2017;05:00:00;750;W;T0 
13.01.2017;05:15:00;550;W;T0 
13.01.2017;05:30:00;700;W;T0 
13.01.2017;05:45:00;1.082,50;W;T0 
13.01.2017;06:00:00;1.465,00;W;T0 
13.01.2017;06:15:00;1.437,50;W;T0 
13.01.2017;06:30:00;1.210,00;W;T0 
13.01.2017;06:45:00;1.147,50;W;T0 
13.01.2017;07:00:00;1.262,50;W;T0 
13.01.2017;07:15:00;1.352,50;W;T0 
13.01.2017;07:30:00;1.085,00;W;T0 
13.01.2017;07:45:00;1.215,00;W;T0 
13.01.2017;08:00:00;1.215,00;W;T0 
13.01.2017;08:15:00;992,5;W;T0 
13.01.2017;08:30:00;1.110,00;W;T0 
13.01.2017;08:45:00;1.152,50;W;T0 
13.01.2017;09:00:00;1.335,00;W;T0 
13.01.2017;09:15:00;1.315,00;W;T0 
13.01.2017;09:30:00;1.147,50;W;T0 
13.01.2017;09:45:00;1.080,00;W;T0 
13.01.2017;10:00:00;990;W;T0 
13.01.2017;10:15:00;972,5;W;T0 
13.01.2017;10:30:00;867,5;W;T0 
13.01.2017;10:45:00;815;W;T0 
13.01.2017;11:00:00;712,5;W;T0 
13.01.2017;11:15:00;635;W;T0 
13.01.2017;11:30:00;785;W;T0 
13.01.2017;11:45:00;640;W;T0 
13.01.2017;12:00:00;817,5;W;T0 
13.01.2017;12:15:00;897,5;W;T0 
13.01.2017;12:30:00;1.170,00;W;T0 
13.01.2017;12:45:00;790;W;T0 
13.01.2017;13:00:00;710;W;T0 
13.01.2017;13:15:00;950;W;T0 
13.01.2017;13:30:00;1.250,00;W;T0 
13.01.2017;13:45:00;1.285,00;W;T0 
13.01.2017;14:00:00;1.082,50;W;T0 
13.01.2017;14:15:00;707,5;W;T0 
13.01.2017;14:30:00;810;W;T0 
13.01.2017;14:45:00;910;W;T0 
13.01.2017;15:00:00;825;W;T0 
13.01.2017;15:15:00;597,5;W;T0 
13.01.2017;15:30:00;830;W;T0 
13.01.2017;15:45:00;1.310,00;W;T0 
13.01.2017;16:00:00;1.160,00;W;T0 
13.01.2017;16:15:00;857,5;W;T0 
13.01.2017;16:30:00;782,5;W;T0 
13.01.2017;16:45:00;855;W;T0 
13.01.2017;17:00:00;782,5;W;T0 
13.01.2017;17:15:00;642,5;W;T0 
13.01.2017;17:30:00;712,5;W;T0 
13.01.2017;17:45:00;545;W;T0 
13.01.2017;18:00:00;612,5;W;T0 
13.01.2017;18:15:00;715;W;T0 
13.01.2017;18:30:00;970;W;T0 
13.01.2017;18:45:00;810;W;T0 
13.01.2017;19:00:00;790;W;T0 
13.01.2017;19:15:00;787,5;W;T0 
13.01.2017;19:30:00;812,5;W;T0 
13.01.2017;19:45:00;625;W;T0 
13.01.2017;20:00:00;412,5;W;T0 
13.01.2017;20:15:00;415;W;T0 
13.01.2017;20:30:00;277,5;W;T0 
13.01.2017;20:45:00;165;W;T0 
13.01.2017;21:00:00;245;W;T0 
13.01.2017;21:15:00;285;W;T0 
